model,model_id,revision,case_id,variant_id,service_family,surface_form,evidence_state,target_disposition,condition,parser_mode,predicted_disposition,reply_characters,reply_words,unsupported_identifier_count,disposition_correct,clause_correct,evidence_correct,fully_grounded,schema_valid,strict_format,failure_to_correct,false_eligibility,appropriate_information_request,appropriate_human_review,changed_disposition,corrective_update,harmful_update,preliminary_correct
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-1,legal_information-valid-1--record_first,legal_information,record_first,valid,ELIGIBLE,independent_review,strict,NEED_INFORMATION,149,22,0,0,0,0,0,1,1,1,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-1,legal_information-valid-1--record_first,legal_information,record_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,149,23,0,1,1,1,1,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-1,legal_information-valid-1--record_first,legal_information,record_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,138,20,0,1,1,1,1,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-1,legal_information-valid-1--record_first,legal_information,record_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,144,20,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-2,legal_information-valid-2--policy_first,legal_information,policy_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,142,18,0,1,1,1,1,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-2,legal_information-valid-2--policy_first,legal_information,policy_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,178,26,0,1,1,1,1,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-2,legal_information-valid-2--policy_first,legal_information,policy_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,138,20,0,1,1,1,1,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-2,legal_information-valid-2--policy_first,legal_information,policy_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,220,29,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-2,legal_information-valid-2--record_first,legal_information,record_first,valid,ELIGIBLE,independent_review,strict,NEED_INFORMATION,149,22,0,0,0,0,0,1,1,1,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-2,legal_information-valid-2--record_first,legal_information,record_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,149,23,0,1,1,1,1,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-2,legal_information-valid-2--record_first,legal_information,record_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,195,28,0,1,1,1,1,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-2,legal_information-valid-2--record_first,legal_information,record_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,144,20,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-3,legal_information-valid-3--policy_first,legal_information,policy_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,142,18,0,1,1,1,1,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-3,legal_information-valid-3--policy_first,legal_information,policy_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,178,26,0,1,1,1,1,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-3,legal_information-valid-3--policy_first,legal_information,policy_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,138,20,0,1,1,1,1,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-3,legal_information-valid-3--policy_first,legal_information,policy_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,223,30,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-3,legal_information-valid-3--record_first,legal_information,record_first,valid,ELIGIBLE,independent_review,strict,NEED_INFORMATION,149,22,0,0,0,0,0,1,1,1,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-3,legal_information-valid-3--record_first,legal_information,record_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,149,23,0,1,1,1,1,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-3,legal_information-valid-3--record_first,legal_information,record_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,195,28,0,1,1,1,1,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-valid-3,legal_information-valid-3--record_first,legal_information,record_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,144,20,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-1,legal_information-invalid-1--policy_first,legal_information,policy_first,invalid,INELIGIBLE,independent_review,strict,NEED_INFORMATION,129,15,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-1,legal_information-invalid-1--policy_first,legal_information,policy_first,invalid,INELIGIBLE,prior_rationale,strict,NEED_INFORMATION,129,15,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-1,legal_information-invalid-1--policy_first,legal_information,policy_first,invalid,INELIGIBLE,evidence_checklist,strict,NEED_INFORMATION,97,12,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-1,legal_information-invalid-1--policy_first,legal_information,policy_first,invalid,INELIGIBLE,commit_then_review,strict,ELIGIBLE,214,30,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-1,legal_information-invalid-1--record_first,legal_information,record_first,invalid,INELIGIBLE,independent_review,strict,NEED_INFORMATION,109,16,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-1,legal_information-invalid-1--record_first,legal_information,record_first,invalid,INELIGIBLE,prior_rationale,strict,ELIGIBLE,220,36,0,0,0,1,0,1,1,0,1,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-1,legal_information-invalid-1--record_first,legal_information,record_first,invalid,INELIGIBLE,evidence_checklist,strict,ELIGIBLE,173,28,0,0,0,1,0,1,1,0,1,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-1,legal_information-invalid-1--record_first,legal_information,record_first,invalid,INELIGIBLE,commit_then_review,strict,ELIGIBLE,555,84,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-2,legal_information-invalid-2--policy_first,legal_information,policy_first,invalid,INELIGIBLE,independent_review,strict,NEED_INFORMATION,129,15,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-2,legal_information-invalid-2--policy_first,legal_information,policy_first,invalid,INELIGIBLE,prior_rationale,strict,NEED_INFORMATION,129,15,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-2,legal_information-invalid-2--policy_first,legal_information,policy_first,invalid,INELIGIBLE,evidence_checklist,strict,NEED_INFORMATION,97,12,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-2,legal_information-invalid-2--policy_first,legal_information,policy_first,invalid,INELIGIBLE,commit_then_review,strict,ELIGIBLE,399,61,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-2,legal_information-invalid-2--record_first,legal_information,record_first,invalid,INELIGIBLE,independent_review,strict,NEED_INFORMATION,298,46,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-2,legal_information-invalid-2--record_first,legal_information,record_first,invalid,INELIGIBLE,prior_rationale,strict,ELIGIBLE,229,35,0,0,0,1,0,1,1,0,1,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-2,legal_information-invalid-2--record_first,legal_information,record_first,invalid,INELIGIBLE,evidence_checklist,strict,ELIGIBLE,174,26,0,0,0,1,0,1,1,0,1,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-2,legal_information-invalid-2--record_first,legal_information,record_first,invalid,INELIGIBLE,commit_then_review,strict,ELIGIBLE,170,25,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-3,legal_information-invalid-3--policy_first,legal_information,policy_first,invalid,INELIGIBLE,independent_review,strict,NEED_INFORMATION,118,14,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-3,legal_information-invalid-3--policy_first,legal_information,policy_first,invalid,INELIGIBLE,prior_rationale,strict,NEED_INFORMATION,118,14,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-3,legal_information-invalid-3--policy_first,legal_information,policy_first,invalid,INELIGIBLE,evidence_checklist,strict,ELIGIBLE,159,25,0,0,0,1,0,1,1,0,1,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-3,legal_information-invalid-3--policy_first,legal_information,policy_first,invalid,INELIGIBLE,commit_then_review,strict,ELIGIBLE,204,27,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-3,legal_information-invalid-3--record_first,legal_information,record_first,invalid,INELIGIBLE,independent_review,strict,NEED_INFORMATION,110,16,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-3,legal_information-invalid-3--record_first,legal_information,record_first,invalid,INELIGIBLE,prior_rationale,strict,ELIGIBLE,228,37,0,0,0,1,0,1,1,0,1,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-3,legal_information-invalid-3--record_first,legal_information,record_first,invalid,INELIGIBLE,evidence_checklist,strict,ELIGIBLE,169,25,0,0,0,1,0,1,1,0,1,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-invalid-3,legal_information-invalid-3--record_first,legal_information,record_first,invalid,INELIGIBLE,commit_then_review,strict,ELIGIBLE,174,26,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-1,legal_information-incomplete-1--policy_first,legal_information,policy_first,incomplete,NEED_INFORMATION,independent_review,strict,NEED_INFORMATION,80,10,0,1,1,1,1,1,1,0,0,1,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-1,legal_information-incomplete-1--policy_first,legal_information,policy_first,incomplete,NEED_INFORMATION,prior_rationale,strict,NEED_INFORMATION,112,15,0,1,1,1,1,1,1,0,0,1,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-1,legal_information-incomplete-1--policy_first,legal_information,policy_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,NEED_INFORMATION,108,13,0,1,1,1,1,1,1,0,0,1,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-1,legal_information-incomplete-1--policy_first,legal_information,policy_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,185,24,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-1,legal_information-incomplete-1--record_first,legal_information,record_first,incomplete,NEED_INFORMATION,independent_review,strict,NEED_INFORMATION,221,31,0,1,1,1,1,1,1,0,0,1,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-1,legal_information-incomplete-1--record_first,legal_information,record_first,incomplete,NEED_INFORMATION,prior_rationale,strict,ELIGIBLE,149,23,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-1,legal_information-incomplete-1--record_first,legal_information,record_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,ELIGIBLE,133,19,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-1,legal_information-incomplete-1--record_first,legal_information,record_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,345,48,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-2,legal_information-incomplete-2--policy_first,legal_information,policy_first,incomplete,NEED_INFORMATION,independent_review,strict,NEED_INFORMATION,80,10,0,1,1,1,1,1,1,0,0,1,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-2,legal_information-incomplete-2--policy_first,legal_information,policy_first,incomplete,NEED_INFORMATION,prior_rationale,strict,NEED_INFORMATION,134,18,0,1,1,1,1,1,1,0,0,1,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-2,legal_information-incomplete-2--policy_first,legal_information,policy_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,NEED_INFORMATION,98,13,0,1,1,1,1,1,1,0,0,1,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-2,legal_information-incomplete-2--policy_first,legal_information,policy_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,185,24,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-2,legal_information-incomplete-2--record_first,legal_information,record_first,incomplete,NEED_INFORMATION,independent_review,strict,NEED_INFORMATION,221,31,0,1,1,1,1,1,1,0,0,1,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-2,legal_information-incomplete-2--record_first,legal_information,record_first,incomplete,NEED_INFORMATION,prior_rationale,strict,ELIGIBLE,147,23,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-2,legal_information-incomplete-2--record_first,legal_information,record_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,ELIGIBLE,207,31,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-2,legal_information-incomplete-2--record_first,legal_information,record_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,292,41,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-3,legal_information-incomplete-3--policy_first,legal_information,policy_first,incomplete,NEED_INFORMATION,independent_review,strict,NEED_INFORMATION,80,10,0,1,1,1,1,1,1,0,0,1,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-3,legal_information-incomplete-3--policy_first,legal_information,policy_first,incomplete,NEED_INFORMATION,prior_rationale,strict,NEED_INFORMATION,134,18,0,1,1,1,1,1,1,0,0,1,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-3,legal_information-incomplete-3--policy_first,legal_information,policy_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,NEED_INFORMATION,98,13,0,1,1,1,1,1,1,0,0,1,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-3,legal_information-incomplete-3--policy_first,legal_information,policy_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,185,24,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-3,legal_information-incomplete-3--record_first,legal_information,record_first,incomplete,NEED_INFORMATION,independent_review,strict,NEED_INFORMATION,80,10,0,1,1,1,1,1,1,0,0,1,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-3,legal_information-incomplete-3--record_first,legal_information,record_first,incomplete,NEED_INFORMATION,prior_rationale,strict,ELIGIBLE,149,23,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-3,legal_information-incomplete-3--record_first,legal_information,record_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,ELIGIBLE,133,19,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-incomplete-3,legal_information-incomplete-3--record_first,legal_information,record_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,292,41,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-conflict-1,legal_information-conflict-1--policy_first,legal_information,policy_first,conflict,HUMAN_REVIEW,independent_review,strict,NEED_INFORMATION,83,10,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-conflict-1,legal_information-conflict-1--policy_first,legal_information,policy_first,conflict,HUMAN_REVIEW,prior_rationale,strict,NEED_INFORMATION,130,15,0,0,0,1,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-conflict-1,legal_information-conflict-1--policy_first,legal_information,policy_first,conflict,HUMAN_REVIEW,evidence_checklist,strict,ELIGIBLE,138,20,0,0,0,0,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-conflict-1,legal_information-conflict-1--policy_first,legal_information,policy_first,conflict,HUMAN_REVIEW,commit_then_review,strict,ELIGIBLE,118,15,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-conflict-1,legal_information-conflict-1--record_first,legal_information,record_first,conflict,HUMAN_REVIEW,independent_review,strict,NEED_INFORMATION,114,15,1,0,0,0,0,0,0,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-conflict-1,legal_information-conflict-1--record_first,legal_information,record_first,conflict,HUMAN_REVIEW,prior_rationale,strict,ELIGIBLE,173,26,0,0,0,0,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-conflict-1,legal_information-conflict-1--record_first,legal_information,record_first,conflict,HUMAN_REVIEW,evidence_checklist,strict,ELIGIBLE,173,26,0,0,0,0,0,1,1,0,0,0,0,,,,
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-conflict-1,legal_information-conflict-1--record_first,legal_information,record_first,conflict,HUMAN_REVIEW,commit_then_review,strict,ELIGIBLE,152,22,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Mistral-7B,mlx-community/Mistral-7B-Instruct-v0.3-4bit,a4b8f870474b0eb527f466a03fbc187830d271f5,legal_information-conflict-2,legal_information-conflict-2--policy_first,legal_information,policy_first,conflict,HUMAN_REVIEW,independent_review,strict,NEED_INFORMATION,83,10,0,0,0,1,0,1,1,0,0,0,0,,,,
